tag_id,nome,hora_entrada,hora_saida,tempo_cocho,peso_animal,peso_racao,%,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:15,2025-10-06 18:03:15,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:26,2025-10-06 18:03:26,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:32,2025-10-06 18:03:32,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:32,2025-10-06 18:03:32,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:33,2025-10-06 18:03:33,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:43,2025-10-06 18:03:43,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:43,2025-10-06 18:03:43,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:51,2025-10-06 18:03:51,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:51,2025-10-06 18:03:51,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:51,2025-10-06 18:03:51,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:52,2025-10-06 18:03:52,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:59,2025-10-06 18:03:59,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:52,2025-10-06 18:03:52,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:59,2025-10-06 18:03:59,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:03:55,2025-10-06 18:03:55,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:02,2025-10-06 18:04:02,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:19,2025-10-06 18:04:19,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:19,2025-10-06 18:04:19,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:22,2025-10-06 18:04:22,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:27,2025-10-06 18:04:27,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:31,2025-10-06 18:04:31,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:31,2025-10-06 18:04:31,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:34,2025-10-06 18:04:34,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:38,2025-10-06 18:04:38,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:38,2025-10-06 18:04:38,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:39,2025-10-06 18:04:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:43,2025-10-06 18:04:43,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:43,2025-10-06 18:04:43,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:45,2025-10-06 18:04:45,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:48,2025-10-06 18:04:48,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:48,2025-10-06 18:04:48,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:55,2025-10-06 18:04:55,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:04:51,2025-10-06 18:04:51,0m 0s,77.102,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 18:06:31,2025-10-06 18:07:02,0m 30s,-1,410.131,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:05,2025-10-06 18:07:31,0m 26s,-1,386.551,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:42,2025-10-06 18:07:42,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:39,2025-10-06 18:07:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:42,2025-10-06 18:07:42,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:42,2025-10-06 18:07:42,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:44,2025-10-06 18:07:44,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:41,2025-10-06 18:07:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:42,2025-10-06 18:07:42,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:42,2025-10-06 18:07:42,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:44,2025-10-06 18:07:44,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:44,2025-10-06 18:07:44,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:44,2025-10-06 18:07:44,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:42,2025-10-06 18:07:42,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:46,2025-10-06 18:07:46,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:46,2025-10-06 18:07:46,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:44,2025-10-06 18:07:44,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:48,2025-10-06 18:07:48,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:46,2025-10-06 18:07:46,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:48,2025-10-06 18:07:48,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:22,2025-10-06 18:08:23,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:07:49,2025-10-06 18:07:49,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:27,2025-10-06 18:08:27,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:25,2025-10-06 18:08:25,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:27,2025-10-06 18:08:27,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:29,2025-10-06 18:08:29,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:41,2025-10-06 18:08:41,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:08:43,2025-10-06 18:08:43,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:10,2025-10-06 18:09:13,0m 3s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:25,2025-10-06 18:09:25,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:25,2025-10-06 18:09:25,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:31,2025-10-06 18:09:31,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:27,2025-10-06 18:09:27,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:31,2025-10-06 18:09:31,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:31,2025-10-06 18:09:31,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:31,2025-10-06 18:09:31,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:33,2025-10-06 18:09:33,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:33,2025-10-06 18:09:33,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:33,2025-10-06 18:09:33,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:33,2025-10-06 18:09:33,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:35,2025-10-06 18:09:35,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:35,2025-10-06 18:09:35,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:35,2025-10-06 18:09:35,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:37,2025-10-06 18:09:37,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:37,2025-10-06 18:09:37,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:09:39,2025-10-06 18:09:39,0m 0s,77.102,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:15:18,2025-10-06 18:15:45,0m 27s,78.123,477.593,0.61,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:15:58,2025-10-06 18:15:58,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:15:58,2025-10-06 18:15:58,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:03,2025-10-06 18:16:03,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:00,2025-10-06 18:16:00,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:03,2025-10-06 18:16:03,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:03,2025-10-06 18:16:03,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:06,2025-10-06 18:16:06,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:11,2025-10-06 18:16:11,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:06,2025-10-06 18:16:06,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:16:08,2025-10-06 18:16:08,0m 0s,78.123,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:22:48,2025-10-06 18:23:22,0m 33s,77.859,564.923,0.73,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:23:36,2025-10-06 18:23:56,0m 20s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:24:03,2025-10-06 18:24:30,0m 26s,77.859,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 18:24:53,2025-10-06 18:25:19,0m 26s,-1,408.827,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 18:25:32,2025-10-06 18:25:49,0m 17s,81.508,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 18:26:03,2025-10-06 18:27:00,0m 56s,81.508,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 18:28:49,2025-10-06 18:36:16,7m 26s,81.508,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:36:29,2025-10-06 18:38:47,2m 17s,77.859,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 18:40:11,2025-10-06 18:40:44,0m 32s,81.508,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 18:41:36,2025-10-06 18:41:54,0m 18s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:07:59,2025-10-06 19:08:00,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:07:59,2025-10-06 19:08:00,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:08:02,2025-10-06 19:08:03,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:08:09,2025-10-06 19:08:09,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:08:14,2025-10-06 19:08:15,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:08:20,2025-10-06 19:08:21,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:08:27,2025-10-06 19:08:28,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:08:33,2025-10-06 19:08:33,0m 0s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:09:39,2025-10-06 19:10:28,0m 48s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:11:00,2025-10-06 19:11:32,0m 31s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:12:24,2025-10-06 19:13:20,0m 56s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:20:33,2025-10-06 19:21:00,0m 26s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:27:46,2025-10-06 19:27:57,0m 11s,77.859,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 19:28:32,2025-10-06 19:29:34,1m 2s,81.508,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 19:55:58,2025-10-06 19:58:30,2m 32s,77.859,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-06 19:59:54,2025-10-06 20:01:13,1m 19s,81.508,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 21:36:31,2025-10-06 21:38:01,1m 30s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 21:38:27,2025-10-06 21:39:55,1m 27s,77.859,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-06 21:40:00,2025-10-06 21:40:27,0m 26s,77.859,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 0:24:23,2025-10-07 0:24:46,0m 23s,81.508,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 1:47:21,2025-10-07 1:48:58,1m 36s,81.508,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 4:10:20,2025-10-07 4:11:32,1m 11s,81.508,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 8:04:44,2025-10-07 8:21:41,16m 57s,68.383,408.939,0.60,
C0343000E2806A960000401CCB755969,24,2025-10-07 8:21:50,2025-10-07 8:45:07,23m 17s,72.878,393.648,0.54,
D4E63000E2806A960000501CCB867555,12,2025-10-07 8:45:27,2025-10-07 8:46:00,0m 33s,68.383,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-07 11:16:41,2025-10-07 11:17:37,0m 55s,76.792,391.689,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-07 11:18:08,2025-10-07 11:19:34,1m 26s,76.792,391.689,0.51,
D4E63000E2806A960000501CCB867555,12,2025-10-07 17:14:47,2025-10-07 17:20:55,6m 7s,71.945,351.832,0.49,
D4E63000E2806A960000501CCB867555,12,2025-10-07 17:21:42,2025-10-07 17:23:32,1m 50s,71.945,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 17:27:23,2025-10-07 17:29:36,2m 12s,71.945,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-07 17:45:12,2025-10-07 17:58:06,12m 53s,74.867,367.25,0.49,
D4E63000E2806A960000501CCB867555,12,2025-10-07 17:58:38,2025-10-07 18:00:25,1m 47s,71.945,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-07 18:00:36,2025-10-07 18:02:19,1m 43s,74.867,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 18:07:01,2025-10-07 18:09:25,2m 24s,71.945,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 18:07:01,2025-10-07 18:09:25,2m 24s,71.945,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-07 18:09:36,2025-10-07 18:15:33,5m 57s,74.867,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-07 18:09:36,2025-10-07 18:15:33,5m 57s,74.867,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-07 18:54:12,2025-10-07 18:55:00,0m 47s,74.867,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-07 20:40:29,2025-10-07 20:40:59,0m 30s,71.945,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-07 21:09:54,2025-10-07 21:10:46,0m 51s,74.867,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 0:28:30,2025-10-08 0:29:34,1m 4s,71.945,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 6:17:06,2025-10-08 6:20:13,3m 6s,71.945,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 7:20:46,2025-10-08 7:22:44,1m 57s,71.945,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 7:25:43,2025-10-08 7:26:20,0m 36s,74.867,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 7:29:12,2025-10-08 7:34:27,5m 15s,71.945,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 7:45:31,2025-10-08 8:03:34,18m 3s,87.21,375.836,0.43,FALSE
D4E63000E2806A960000501CCB867555,12,2025-10-08 8:03:53,2025-10-08 8:25:58,22m 5s,69.014,883.131,1.28,TRUE
C0343000E2806A960000401CCB755969,24,2025-10-08 8:26:21,2025-10-08 8:34:45,8m 24s,87.21,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 8:35:00,2025-10-08 8:36:21,1m 20s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 8:36:31,2025-10-08 8:38:34,2m 2s,87.21,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 8:45:48,2025-10-08 8:48:29,2m 41s,87.21,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 9:11:16,2025-10-08 9:12:09,0m 52s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 9:12:15,2025-10-08 9:13:26,1m 11s,87.21,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 9:29:15,2025-10-08 9:31:44,2m 29s,87.21,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 9:51:14,2025-10-08 9:51:46,0m 32s,69.014,-2,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-08 10:10:43,2025-10-08 10:11:06,0m 23s,-1,390.351,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-08 10:12:10,2025-10-08 10:12:52,0m 42s,79.966,385.326,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-08 10:13:11,2025-10-08 10:13:38,0m 27s,-1,399.848,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-08 10:14:20,2025-10-08 10:16:19,1m 58s,-1,399.848,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-08 10:16:26,2025-10-08 10:17:14,0m 48s,-1,400.025,,
9CD93000E2806A960000401CCB85916B,Rafael,2025-10-08 11:19:30,2025-10-08 11:20:27,0m 56s,75.389,400.316,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:14:07,2025-10-08 18:27:52,13m 44s,78.423,436.091,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:28:17,2025-10-08 18:28:42,0m 25s,-1,346.486,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:30:36,2025-10-08 18:30:37,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:30:50,2025-10-08 18:30:51,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:31:31,2025-10-08 18:31:32,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:31:45,2025-10-08 18:31:46,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:32:06,2025-10-08 18:32:07,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:32:53,2025-10-08 18:32:54,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:32:53,2025-10-08 18:32:54,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:32:56,2025-10-08 18:32:57,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:34:05,2025-10-08 18:34:06,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:34:20,2025-10-08 18:34:21,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:34:20,2025-10-08 18:34:21,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:34:22,2025-10-08 18:34:23,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:34:42,2025-10-08 18:34:43,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:35:06,2025-10-08 18:35:07,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:35:19,2025-10-08 18:35:20,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:35:25,2025-10-08 18:35:26,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:35:45,2025-10-08 18:35:46,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:35:51,2025-10-08 18:35:52,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:11,2025-10-08 18:36:11,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:22,2025-10-08 18:36:23,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:33,2025-10-08 18:36:34,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:39,2025-10-08 18:36:39,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:39,2025-10-08 18:36:39,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:41,2025-10-08 18:36:42,0m 0s,69.014,-2,,
D4E63000E2806A960000501CCB867555,12,2025-10-08 18:36:47,2025-10-08 18:36:48,0m 0s,69.014,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:07,2025-10-08 18:37:09,0m 1s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:07,2025-10-08 18:37:09,0m 1s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:07,2025-10-08 18:37:09,0m 1s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:10,2025-10-08 18:37:11,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:15,2025-10-08 18:37:16,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:10,2025-10-08 18:37:11,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:13,2025-10-08 18:37:14,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:21,2025-10-08 18:37:22,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:24,2025-10-08 18:37:24,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:26,2025-10-08 18:37:27,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:31,2025-10-08 18:37:32,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:36,2025-10-08 18:37:37,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:36,2025-10-08 18:37:37,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:39,2025-10-08 18:37:40,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:44,2025-10-08 18:37:45,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:50,2025-10-08 18:37:50,0m 0s,78.423,-2,,
C0343000E2806A960000401CCB755969,24,2025-10-08 18:37:55,2025-10-08 18:37:56,0m 0s,78.423,-2,,
